data_extract_date,Overdose Death Year,drug_class,Overdose Death Geography Level,Overdose Death FIPS,vdh_geography_name,health_district,Overdose Death Count,"Overdose Death Rate per 100,000 Residents",year,fips,overdose_count,overdose_rate,locality_name,locality_type,labor_force,employed,unemployed,unemployment_rate,population
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51023,Botetourt County,Alleghany,1,3,2020,51023,1,3.0,Botetourt County,county,16253,15453,800,4.9,33605.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51025,Brunswick County,Southside,0,0,2020,51025,0,0.0,Brunswick County,county,6451,5968,483,7.5,15842.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51027,Buchanan County,Cumberland Plateau,2,9.7,2020,51027,2,9.7,Buchanan County,county,6227,5603,624,10,20280.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51029,Buckingham County,Piedmont,0,0,2020,51029,0,0.0,Buckingham County,county,7018,6541,477,6.8,16801.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51031,Campbell County,Central Virginia,5,9,2020,51031,5,9.0,Campbell County,county,27388,25839,1549,5.7,55693.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51033,Caroline County,Rappahannock,2,6.5,2020,51033,2,6.5,Caroline County,county,14948,13909,1039,7,31020.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51035,Carroll County,Mount Rogers,2,6.7,2020,51035,2,6.7,Carroll County,county,12330,11223,1107,9,29088.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51036,Charles City County,Chickahominy,0,0,2020,51036,0,0.0,Charles City County,city,3399,3159,240,7.1,6758.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51037,Charlotte County,Piedmont,0,0,2020,51037,0,0.0,Charlotte County,county,4778,4487,291,6.1,11528.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51041,Chesterfield County,Chesterfield,12,3.3,2020,51041,12,3.3,Chesterfield County,county,186791,175396,11395,6.1,365627.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51043,Clarke County,Lord Fairfax,0,0,2020,51043,0,0.0,Clarke County,county,7440,7086,354,4.8,14804.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51045,Craig County,Alleghany,0,0,2020,51045,0,0.0,Craig County,county,2014,1896,118,5.9,4891.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51047,Culpeper County,Rappahannock/Rapidan,4,7.5,2020,51047,4,7.5,Culpeper County,county,25906,24651,1255,4.8,52661.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51049,Cumberland County,Piedmont,0,0,2020,51049,0,0.0,Cumberland County,county,5064,4778,286,5.6,9683.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51051,Dickenson County,Cumberland Plateau,2,14.2,2020,51051,2,14.2,Dickenson County,county,4835,4448,387,8,14080.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51053,Dinwiddie County,Crater,0,0,2020,51053,0,0.0,Dinwiddie County,county,13541,12668,873,6.4,27955.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51057,Essex County,Three Rivers,1,9.1,2020,51057,1,9.1,Essex County,county,4891,4502,389,8,10607.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51059,Fairfax County,Fairfax,14,1.2,2020,51059,14,1.2,Fairfax County,county,621188,583603,37585,6.1,1149314.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51061,Fauquier County,Rappahannock/Rapidan,0,0,2020,51061,0,0.0,Fauquier County,county,38950,37165,1785,4.6,73036.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51063,Floyd County,New River,1,6.3,2020,51063,1,6.3,Floyd County,county,7924,7505,419,5.3,15450.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51065,Fluvanna County,Blue Ridge,1,3.6,2020,51065,1,3.6,Fluvanna County,county,13316,12569,747,5.6,27310.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51067,Franklin County,West Piedmont,4,7.1,2020,51067,4,7.1,Franklin County,county,24741,23290,1451,5.9,54419.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51069,Frederick County,Lord Fairfax,3,3.3,2020,51069,3,3.3,Frederick County,county,46728,44381,2347,5,91731.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51071,Giles County,New River,2,12,2020,51071,2,12.0,Giles County,county,7495,6995,500,6.7,16759.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51073,Gloucester County,Three Rivers,2,5.3,2020,51073,2,5.3,Gloucester County,county,19170,18081,1089,5.7,38715.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51075,Goochland County,Chickahominy,0,0,2020,51075,0,0.0,Goochland County,county,11695,11124,571,4.9,24809.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51077,Grayson County,Mount Rogers,0,0,2020,51077,0,0.0,Grayson County,county,6735,6263,472,7,15314.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51079,Greene County,Blue Ridge,0,0,2020,51079,0,0.0,Greene County,county,10596,10038,558,5.3,20648.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51081,Greensville County,Crater,1,8.9,2020,51081,1,8.9,Greensville County,county,3853,3556,297,7.7,11329.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51083,Halifax County,Southside,1,3,2020,51083,1,3.0,Halifax County,county,14404,13305,1099,7.6,33958.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51085,Hanover County,Chickahominy,4,3.7,2020,51085,4,3.7,Hanover County,county,57310,54411,2899,5.1,110164.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51087,Henrico County,Henrico,3,0.9,2020,51087,3,0.9,Henrico County,county,178980,166880,12100,6.8,334756.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51089,Henry County,West Piedmont,12,23.9,2020,51089,12,23.9,Henry County,county,21065,19192,1873,8.9,50758.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51091,Highland County,Central Shenandoah,0,0,2020,51091,0,0.0,Highland County,county,902,854,48,5.3,2231.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51093,Isle of Wight County,Western Tidewater,1,2.7,2020,51093,1,2.7,Isle of Wight County,county,18926,17910,1016,5.4,38674.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51095,James City County,Peninsula,2,2.6,2020,51095,2,2.6,James City County,city,35309,32684,2625,7.4,78317.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51097,King and Queen County,Three Rivers,0,0,2020,51097,0,0.0,King and Queen County,county,3407,3207,200,5.9,6608.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51099,King George County,Rappahannock,1,3.7,2020,51099,1,3.7,King George County,county,13638,13004,634,4.6,26783.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51101,King William County,Three Rivers,1,5.7,2020,51101,1,5.7,King William County,county,9469,8958,511,5.4,17853.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51103,Lancaster County,Three Rivers,0,0,2020,51103,0,0.0,Lancaster County,county,4461,4058,403,9,10924.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51105,Lee County,Lenowisco,0,0,2020,51105,0,0.0,Lee County,county,7654,7116,538,7,22162.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51107,Loudoun County,Loudoun,6,1.4,2020,51107,6,1.4,Loudoun County,county,231824,219430,12394,5.3,421808.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51109,Louisa County,Blue Ridge,0,0,2020,51109,0,0.0,Louisa County,county,17907,16838,1069,6,37750.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51111,Lunenburg County,Piedmont,0,0,2020,51111,0,0.0,Lunenburg County,county,4540,4256,284,6.3,11918.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51113,Madison County,Rappahannock/Rapidan,2,15,2020,51113,2,15.0,Madison County,county,6829,6537,292,4.3,13844.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51115,Mathews County,Three Rivers,1,11.4,2020,51115,1,11.4,Mathews County,county,3483,3281,202,5.8,8525.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51117,Mecklenburg County,Southside,0,0,2020,51117,0,0.0,Mecklenburg County,county,13049,12160,889,6.8,30273.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51119,Middlesex County,Three Rivers,0,0,2020,51119,0,0.0,Middlesex County,county,4644,4373,271,5.8,10617.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51121,Montgomery County,New River,2,2,2020,51121,2,2.0,Montgomery County,county,47053,44630,2423,5.1,101446.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51125,Nelson County,Blue Ridge,0,0,2020,51125,0,0.0,Nelson County,county,6790,6370,420,6.2,14784.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51127,New Kent County,Chickahominy,0,0,2020,51127,0,0.0,New Kent County,county,11855,11264,591,5,23069.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51131,Northampton County,Eastern Shore,0,0,2020,51131,0,0.0,Northampton County,county,5128,4689,439,8.6,12270.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51133,Northumberland County,Three Rivers,0,0,2020,51133,0,0.0,Northumberland County,county,4679,4309,370,7.9,11798.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51135,Nottoway County,Piedmont,0,0,2020,51135,0,0.0,Nottoway County,county,5877,5499,378,6.4,15634.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51137,Orange County,Rappahannock/Rapidan,2,5.3,2020,51137,2,5.3,Orange County,county,17483,16499,984,5.6,36271.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51139,Page County,Lord Fairfax,2,8.4,2020,51139,2,8.4,Page County,county,11501,10598,903,7.9,23693.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51141,Patrick County,West Piedmont,2,11.4,2020,51141,2,11.4,Patrick County,county,7633,7125,508,6.7,17597.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51143,Pittsylvania County,Pittsylvania/Danville,4,6.7,2020,51143,4,6.7,Pittsylvania County,county,27337,25353,1984,7.3,60429.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51145,Powhatan County,Chesterfield,0,0,2020,51145,0,0.0,Powhatan County,county,15617,14898,719,4.6,30355.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51147,Prince Edward County,Piedmont,0,0,2020,51147,0,0.0,Prince Edward County,county,8576,7917,659,7.7,22340.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51149,Prince George County,Crater,1,2.6,2020,51149,1,2.6,Prince George County,county,16377,15406,971,5.9,43050.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51153,Prince William County,Prince William,15,3.2,2020,51153,15,3.2,Prince William County,county,253469,236838,16631,6.6,482305.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51155,Pulaski County,New River,1,2.9,2020,51155,1,2.9,Pulaski County,county,15369,14063,1306,8.5,33772.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51157,Rappahannock County,Rappahannock/Rapidan,1,13.8,2020,51157,1,13.8,Rappahannock County,county,3481,3310,171,4.9,7360.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51159,Richmond County,Three Rivers,0,0,2020,51159,0,0.0,Richmond County,county,3407,3204,203,6,8928.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51161,Roanoke County,Alleghany,4,4.2,2020,51161,4,4.2,Roanoke County,county,47297,44711,2586,5.5,96852.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51163,Rockbridge County,Central Shenandoah,2,8.8,2020,51163,2,8.8,Rockbridge County,county,10267,9678,589,5.7,22639.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51165,Rockingham County,Central Shenandoah,1,1.2,2020,51165,1,1.2,Rockingham County,county,42598,40571,2027,4.8,83748.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51167,Russell County,Cumberland Plateau,1,3.8,2020,51167,1,3.8,Russell County,county,9663,8906,757,7.8,25753.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51169,Scott County,Lenowisco,3,13.9,2020,51169,3,13.9,Scott County,county,7915,7421,494,6.2,21568.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51171,Shenandoah County,Lord Fairfax,1,2.3,2020,51171,1,2.3,Shenandoah County,county,21354,20146,1208,5.7,44228.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51173,Smyth County,Mount Rogers,0,0,2020,51173,0,0.0,Smyth County,county,12046,11158,888,7.4,29745.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51175,Southampton County,Western Tidewater,0,0,2020,51175,0,0.0,Southampton County,county,8063,7598,465,5.8,17973.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51177,Spotsylvania County,Rappahannock,5,3.6,2020,51177,5,3.6,Spotsylvania County,county,70616,66426,4190,5.9,140356.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51179,Stafford County,Rappahannock,9,5.7,2020,51179,9,5.7,Stafford County,county,76977,72711,4266,5.5,157391.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51181,Surry County,Crater,0,0,2020,51181,0,0.0,Surry County,county,3240,3026,214,6.6,6563.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51183,Sussex County,Crater,0,0,2020,51183,0,0.0,Sussex County,county,4514,4184,330,7.3,10745.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51185,Tazewell County,Cumberland Plateau,6,14.8,2020,51185,6,14.8,Tazewell County,county,14795,13577,1218,8.2,40296.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51187,Warren County,Lord Fairfax,6,14.8,2020,51187,6,14.8,Warren County,county,20154,18937,1217,6,40793.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51191,Washington County,Mount Rogers,1,1.9,2020,51191,1,1.9,Washington County,county,23889,22345,1544,6.5,53964.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51193,Westmoreland County,Three Rivers,0,0,2020,51193,0,0.0,Westmoreland County,county,7502,6926,576,7.7,18489.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51195,Wise County,Lenowisco,1,2.7,2020,51195,1,2.7,Wise County,county,13262,12253,1009,7.6,36080.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51197,Wythe County,Mount Rogers,0,0,2020,51197,0,0.0,Wythe County,county,13928,12828,1100,7.9,28235.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51199,York County,Peninsula,2,2.9,2020,51199,2,2.9,York County,county,31972,30099,1873,5.9,70100.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51510,Alexandria City,Alexandria,6,3.8,2020,51510,6,3.8,Alexandria city,city,98670,92505,6165,6.2,159309.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51520,Bristol City,Mount Rogers,1,5.8,2020,51520,1,5.8,Bristol city,city,7605,7018,587,7.7,17221.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51530,Buena Vista City,Central Shenandoah,0,0,2020,51530,0,0.0,Buena Vista city,city,2907,2721,186,6.4,6638.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51540,Charlottesville City,Blue Ridge,2,4.3,2020,51540,2,4.3,Charlottesville city,city,24528,22837,1691,6.9,51056.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51550,Chesapeake City,Chesapeake,8,3.2,2020,51550,8,3.2,Chesapeake city,city,119378,111641,7737,6.5,249589.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51570,Colonial Heights City,Chesterfield,0,0,2020,51570,0,0.0,Colonial Heights city,city,8924,8296,628,7,18150.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51580,Covington City,Alleghany,0,0,2020,51580,0,0.0,Covington city,city,2356,2116,240,10.2,5735.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51590,Danville City,Pittsylvania/Danville,0,0,2020,51590,0,0.0,Danville city,city,17893,15954,1939,10.8,42591.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51595,Emporia City,Crater,0,0,2020,51595,0,0.0,Emporia city,city,2343,2072,271,11.6,5738.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51600,Fairfax City,Fairfax,1,4.3,2020,51600,1,4.3,Fairfax city,city,13053,12288,765,5.9,24138.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51610,Falls Church City,Fairfax,0,0,2020,51610,0,0.0,Falls Church city,city,7773,7450,323,4.2,14649.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51620,Franklin City,Western Tidewater,0,0,2020,51620,0,0.0,Franklin city,city,3681,3363,318,8.6,8157.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51630,Fredericksburg City,Rappahannock,0,0,2020,51630,0,0.0,Fredericksburg city,city,15055,14031,1024,6.8,27905.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51640,Galax City,Mount Rogers,2,31.8,2020,51640,2,31.8,Galax city,city,2818,2585,233,8.3,6725.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51650,Hampton City,Hampton,4,3,2020,51650,4,3.0,Hampton city,city,65580,59885,5695,8.7,137035.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51660,Harrisonburg City,Central Shenandoah,0,0,2020,51660,0,0.0,Harrisonburg city,city,25576,23989,1587,6.2,54892.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51670,Hopewell City,Crater,3,13.4,2020,51670,3,13.4,Hopewell city,city,10172,9081,1091,10.7,23022.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0,2020,51678,0,0.0,Lexington city,city,2683,2512,171,6.4,7463.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51680,Lynchburg City,Central Virginia,0,0,2020,51680,0,0.0,Lynchburg city,city,37511,34845,2666,7.1,80327.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51683,Manassas City,Prince William,0,0,2020,51683,0,0.0,Manassas city,city,23053,21589,1464,6.4,42764.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51685,Manassas Park City,Prince William,0,0,2020,51685,0,0.0,Manassas Park city,city,10137,9475,662,6.5,17216.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51690,Martinsville City,West Piedmont,1,8.1,2020,51690,1,8.1,Martinsville city,city,6129,5485,644,10.5,13475.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51700,Newport News City,Peninsula,6,3.4,2020,51700,6,3.4,Newport News city,city,89237,81160,8077,9.1,186014.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51710,Norfolk City,Norfolk City,11,4.5,2020,51710,11,4.5,Norfolk city,city,109172,99104,10068,9.2,238024.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51720,Norton City,Lenowisco,0,0,2020,51720,0,0.0,Norton city,city,1546,1421,125,8.1,3677.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51730,Petersburg City,Crater,1,3.3,2020,51730,1,3.3,Petersburg city,city,15295,13341,1954,12.8,33349.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51735,Poquoson City,Peninsula,1,8.2,2020,51735,1,8.2,Poquoson city,city,6322,6052,270,4.3,12471.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51740,Portsmouth City,Portsmouth,8,8.4,2020,51740,8,8.4,Portsmouth city,city,44194,39773,4421,10,97909.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51750,Radford City,New River,0,0,2020,51750,0,0.0,Radford city,city,7849,7315,534,6.8,17469.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51760,Richmond City,Richmond City,5,2.2,2020,51760,5,2.2,Richmond city,city,126200,115301,10899,8.6,226613.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51770,Roanoke City,Roanoke City,8,8.1,2020,51770,8,8.1,Roanoke city,city,48629,44720,3909,8,99985.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51775,Salem City,Alleghany,2,7.9,2020,51775,2,7.9,Salem city,city,12600,11842,758,6,25289.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51790,Staunton City,Central Shenandoah,2,7.9,2020,51790,2,7.9,Staunton city,city,12457,11655,802,6.4,25775.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51800,Suffolk City,Western Tidewater,3,3.2,2020,51800,3,3.2,Suffolk city,city,45007,42005,3002,6.7,94685.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51810,Virginia Beach City,Virginia Beach,24,5.3,2020,51810,24,5.3,Virginia Beach city,city,228577,213705,14872,6.5,459182.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51820,Waynesboro City,Central Shenandoah,0,0,2020,51820,0,0.0,Waynesboro city,city,10979,10259,720,6.6,22227.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51830,Williamsburg City,Peninsula,1,6.6,2020,51830,1,6.6,Williamsburg city,city,6709,6130,579,8.6,16017.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51840,Winchester City,Lord Fairfax,2,7.2,2020,51840,2,7.2,Winchester city,city,14669,13770,899,6.1,28100.0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51999,Unknown,Unknown,0,,2020,51999,0,,,,,,,,
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51001,Accomack County,Eastern Shore,2,6.2,2021,51001,2,6.2,Accomack County,county,13962.0,13295.0,667.0,4.8,33322.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51003,Albemarle County,Blue Ridge,1,0.9,2021,51003,1,0.9,Albemarle County,county,56039.0,54220.0,1819.0,3.2,114424.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51005,Alleghany County,Alleghany,0,0,2021,51005,0,0.0,Alleghany County,county,6083.0,5815.0,268.0,4.4,15151.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51007,Amelia County,Piedmont,1,7.7,2021,51007,1,7.7,Amelia County,county,6109.0,5894.0,215.0,3.5,13300.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51009,Amherst County,Central Virginia,2,6.3,2021,51009,2,6.3,Amherst County,county,15089.0,14560.0,529.0,3.5,31491.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51011,Appomattox County,Central Virginia,1,6.2,2021,51011,1,6.2,Appomattox County,county,7741.0,7473.0,268.0,3.5,16206.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51013,Arlington County,Arlington,3,1.2,2021,51013,3,1.2,Arlington County,county,145564.0,141140.0,4424.0,3.0,237107.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51015,Augusta County,Central Shenandoah,4,5.2,2021,51015,4,5.2,Augusta County,county,38135.0,37018.0,1117.0,2.9,77598.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51017,Bath County,Central Shenandoah,0,0,2021,51017,0,0.0,Bath County,county,1953.0,1855.0,98.0,5.0,4276.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51019,Bedford County,Central Virginia,1,1.3,2021,51019,1,1.3,Bedford County,county,37745.0,36475.0,1270.0,3.4,79865.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51021,Bland County,Mount Rogers,0,0,2021,51021,0,0.0,Bland County,county,2551.0,2458.0,93.0,3.6,6210.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51023,Botetourt County,Alleghany,1,3,2021,51023,1,3.0,Botetourt County,county,16461.0,15949.0,512.0,3.1,33642.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51025,Brunswick County,Southside,0,0,2021,51025,0,0.0,Brunswick County,county,6299.0,5954.0,345.0,5.5,15813.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51027,Buchanan County,Cumberland Plateau,2,9.7,2021,51027,2,9.7,Buchanan County,county,5952.0,5560.0,392.0,6.6,19982.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51029,Buckingham County,Piedmont,1,5.8,2021,51029,1,5.8,Buckingham County,county,6878.0,6561.0,317.0,4.6,16711.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51031,Campbell County,Central Virginia,1,1.8,2021,51031,1,1.8,Campbell County,county,26923.0,25973.0,950.0,3.5,55682.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51033,Caroline County,Rappahannock,0,0,2021,51033,0,0.0,Caroline County,county,14761.0,14130.0,631.0,4.3,31552.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51035,Carroll County,Mount Rogers,1,3.3,2021,51035,1,3.3,Carroll County,county,11968.0,11457.0,511.0,4.3,28819.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51036,Charles City County,Chickahominy,0,0,2021,51036,0,0.0,Charles City County,city,3296.0,3149.0,147.0,4.5,6696.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51037,Charlotte County,Piedmont,0,0,2021,51037,0,0.0,Charlotte County,county,4919.0,4728.0,191.0,3.9,11526.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51041,Chesterfield County,Chesterfield,10,2.8,2021,51041,10,2.8,Chesterfield County,county,188171.0,181400.0,6771.0,3.6,369943.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51043,Clarke County,Lord Fairfax,1,6.8,2021,51043,1,6.8,Clarke County,county,7569.0,7338.0,231.0,3.1,14888.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51045,Craig County,Alleghany,0,0,2021,51045,0,0.0,Craig County,county,2012.0,1941.0,71.0,3.5,4885.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51047,Culpeper County,Rappahannock/Rapidan,5,9.3,2021,51047,5,9.3,Culpeper County,county,26570.0,25777.0,793.0,3.0,53097.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51049,Cumberland County,Piedmont,0,0,2021,51049,0,0.0,Cumberland County,county,5113.0,4922.0,191.0,3.7,9713.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51051,Dickenson County,Cumberland Plateau,3,21.3,2021,51051,3,21.3,Dickenson County,county,4777.0,4538.0,239.0,5.0,13902.0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51053,Dinwiddie County,Crater,0,0,2021,51053,0,0.0,Dinwiddie County,county,13528.0,12945.0,583.0,4.3,27989.0
